Date,USD_INR,USD_NPR
2024-06-26,83.41459655761719,133.4633544921875
2024-06-27,83.58039855957031,133.7286376953125
2024-06-28,83.45089721679688,133.521435546875
2024-07-01,83.36750030517578,133.38800048828125
2024-07-02,83.44129943847656,133.5060791015625
2024-07-03,83.4791030883789,133.56656494140626
2024-07-04,83.49120330810547,133.58592529296877
2024-07-05,83.49340057373047,133.58944091796874
2024-07-08,83.47209930419922,133.55535888671875
2024-07-09,83.45760345458984,133.53216552734375
2024-07-10,83.49299621582031,133.58879394531252
2024-07-11,83.49590301513672,133.59344482421875
2024-07-12,83.51850128173828,133.62960205078124
2024-07-15,83.52030181884766,133.63248291015626
2024-07-16,83.58760070800781,133.74016113281252
2024-07-17,83.52960205078125,133.64736328125
2024-07-18,83.57209777832031,133.7153564453125
2024-07-19,83.67430114746094,133.8788818359375
2024-07-22,83.73030090332031,133.9684814453125
2024-07-23,83.67130279541016,133.87408447265625
2024-07-24,83.70680236816406,133.9308837890625
2024-07-25,83.74299621582031,133.9887939453125
2024-07-26,83.73760223388672,133.98016357421875
2024-07-29,83.72779846191406,133.9644775390625
2024-07-30,83.75050354003906,134.0008056640625
2024-07-31,83.73899841308594,133.9823974609375
2024-08-01,83.7177963256836,133.94847412109377
2024-08-02,83.743896484375,133.990234375
2024-08-05,83.73529815673828,133.97647705078126
2024-08-06,84.00260162353516,134.40416259765627
2024-08-07,83.93489837646484,134.29583740234375
2024-08-08,83.94239807128906,134.3078369140625
2024-08-09,83.98899841308594,134.3823974609375
2024-08-12,83.94979858398438,134.319677734375
2024-08-13,83.88999938964844,134.2239990234375
2024-08-14,83.88200378417969,134.2112060546875
2024-08-15,83.97149658203125,134.35439453125
2024-08-16,83.94830322265625,134.31728515625
2024-08-19,83.88980102539062,134.22368164062502
2024-08-20,83.87860107421875,134.20576171875
2024-08-21,83.77940368652344,134.04704589843752
2024-08-22,83.88860321044922,134.22176513671874
2024-08-23,83.94059753417969,134.3049560546875
2024-08-26,83.81379699707031,134.1020751953125
2024-08-27,83.88369750976562,134.21391601562502
2024-08-28,83.92160034179688,134.274560546875
2024-08-29,83.94149780273438,134.306396484375
2024-08-30,83.89510345458984,134.23216552734377
2024-09-02,83.86380004882812,134.182080078125
2024-09-03,83.92729949951172,134.28367919921877
2024-09-04,83.95030212402344,134.32048339843752
2024-09-05,83.98249816894531,134.37199707031252
2024-09-06,83.98359680175781,134.3737548828125
2024-09-09,83.98259735107422,134.37215576171874
2024-09-10,83.98090362548828,134.36944580078125
2024-09-11,83.98200225830078,134.37120361328127
2024-09-12,83.99259948730469,134.3881591796875
2024-09-13,83.93479919433594,134.2956787109375
2024-09-16,83.88480377197266,134.21568603515627
2024-09-17,83.88400268554688,134.21440429687502
2024-09-18,83.77059936523438,134.032958984375
2024-09-19,83.69170379638672,133.90672607421877
2024-09-20,83.61470031738281,133.7835205078125
2024-09-23,83.48709869384766,133.57935791015626
2024-09-24,83.55960083007812,133.69536132812502
2024-09-25,83.56759643554688,133.708154296875
2024-09-26,83.62409973144531,133.7985595703125
2024-09-27,83.61710357666016,133.78736572265626
2024-09-30,83.71640014648438,133.946240234375
2024-10-01,83.82730102539062,134.123681640625
2024-10-02,83.87210083007812,134.19536132812502
2024-10-03,83.91960144042969,134.2713623046875
2024-10-04,84.0093994140625,134.4150390625
2024-10-07,84.02780151367188,134.444482421875
2024-10-08,83.96410369873047,134.34256591796876
2024-10-09,83.91459655761719,134.26335449218752
2024-10-10,83.94219970703125,134.30751953125
2024-10-11,83.94599914550781,134.3135986328125
2024-10-14,84.16829681396484,134.66927490234374
2024-10-15,84.04850006103516,134.47760009765625
2024-10-16,84.05619812011719,134.48991699218752
2024-10-17,84.03929901123047,134.46287841796877
2024-10-18,84.05380249023438,134.486083984375
2024-10-21,84.0687026977539,134.50992431640626
2024-10-22,84.07350158691406,134.5176025390625
2024-10-23,84.08399963378906,134.5343994140625
2024-10-24,84.06759643554688,134.508154296875
2024-10-25,84.08180236816406,134.5308837890625
2024-10-28,84.10199737548828,134.56319580078124
2024-10-29,84.10279846191406,134.5644775390625
2024-10-30,84.08930206298828,134.54288330078126
2024-10-31,84.08910369873047,134.54256591796874
2024-11-01,84.09149932861328,134.54639892578126
2024-11-04,84.13359832763672,134.61375732421877
2024-11-05,84.15249633789062,134.643994140625
2024-11-06,84.11630249023438,134.586083984375
2024-11-07,84.2511978149414,134.80191650390626
2024-11-08,84.306396484375,134.890234375
2024-11-11,84.38289642333984,135.01263427734375
2024-11-12,84.39649963378906,135.0343994140625
2024-11-13,84.39530181884766,135.03248291015626
2024-11-14,84.4229965209961,135.07679443359376
2024-11-15,84.47380065917969,135.1580810546875
2024-11-18,84.47750091552734,135.16400146484375
2024-11-19,84.39849853515625,135.03759765625
2024-11-20,84.39759826660156,135.0361572265625
2024-11-21,84.38310241699219,135.0129638671875
2024-11-22,84.48829650878906,135.1812744140625
2024-11-25,84.43599700927734,135.09759521484375
2024-11-26,84.37750244140625,135.00400390625
2024-11-27,84.33910369873047,134.94256591796875
2024-11-28,84.42030334472656,135.0724853515625
2024-11-29,84.47160339355469,135.1545654296875
2024-12-02,84.55699920654297,135.29119873046875
2024-12-03,84.73709869384766,135.57935791015626
2024-12-04,84.68309783935547,135.49295654296876
2024-12-05,84.70700073242188,135.531201171875
2024-12-06,84.68379974365234,135.49407958984375
2024-12-09,84.66600036621094,135.4656005859375
2024-12-10,84.84729766845703,135.75567626953125
2024-12-11,84.8740005493164,135.79840087890625
2024-12-12,84.85710144042969,135.7713623046875
2024-12-13,84.83920288085938,135.74272460937502
2024-12-16,84.802001953125,135.683203125
2024-12-17,84.91729736328125,135.86767578125
2024-12-18,84.91539764404297,135.86463623046876
2024-12-19,85.16549682617188,136.264794921875
2024-12-20,85.27940368652344,136.4470458984375
2024-12-23,84.94499969482422,135.91199951171876
2024-12-24,85.0988998413086,136.15823974609376
2024-12-25,85.18150329589844,136.2904052734375
2024-12-26,85.41339874267578,136.66143798828125
2024-12-27,85.26090240478516,136.41744384765624
2024-12-30,85.38600158691406,136.61760253906252
2024-12-31,85.7865982055664,137.25855712890626
2025-01-02,85.78569793701172,137.25711669921876
2025-01-03,85.80400085449219,137.2864013671875
2025-01-06,85.75900268554688,137.21440429687502
2025-01-07,85.68070220947266,137.08912353515626
2025-01-08,85.80650329589844,137.2904052734375
2025-01-09,85.90750122070312,137.452001953125
2025-01-10,85.91999816894531,137.4719970703125
2025-01-13,86.18800354003906,137.90080566406252
2025-01-14,86.65059661865234,138.64095458984374
2025-01-15,86.535400390625,138.456640625
2025-01-16,86.43099975585938,138.28959960937502
2025-01-17,86.6061019897461,138.56976318359375
2025-01-20,86.56900024414062,138.510400390625
2025-01-21,86.21109771728516,137.93775634765626
2025-01-22,86.45189666748047,138.32303466796876
2025-01-23,86.47270202636719,138.3563232421875
2025-01-24,86.44020080566406,138.3043212890625
2025-01-27,86.2030029296875,137.9248046875
2025-01-28,86.46839904785156,138.3494384765625
2025-01-29,86.58460235595703,138.53536376953124
2025-01-30,86.6406021118164,138.62496337890624
2025-01-31,86.64700317382812,138.635205078125
2025-02-03,86.55400085449219,138.4864013671875
2025-02-04,86.94339752197266,139.10943603515625
2025-02-05,87.13009643554688,139.408154296875
2025-02-06,87.33409881591797,139.73455810546875
2025-02-07,87.58830261230469,140.14128417968752
2025-02-10,87.51309967041016,140.02095947265624
2025-02-11,87.49009704589844,139.9841552734375
2025-02-12,86.81120300292969,138.8979248046875
2025-02-13,86.8740005493164,138.99840087890627
2025-02-14,86.75409698486328,138.80655517578126
2025-02-17,86.43460083007812,138.295361328125
2025-02-18,86.85479736328125,138.96767578125
2025-02-19,86.88719940185547,139.01951904296877
2025-02-20,86.872802734375,138.996484375
2025-02-21,86.45120239257812,138.321923828125
2025-02-24,86.52940368652344,138.4470458984375
2025-02-25,86.69010162353516,138.70416259765625
2025-02-26,87.0811996459961,139.32991943359374
2025-02-27,87.16220092773438,139.45952148437502
2025-02-28,87.3270034790039,139.72320556640625
2025-03-03,87.46399688720703,139.94239501953126
2025-03-04,87.32959747314453,139.72735595703125
2025-03-05,87.21700286865234,139.54720458984374
2025-03-06,86.88929748535156,139.02287597656252
2025-03-07,87.12879943847656,139.4060791015625
2025-03-10,87.07379913330078,139.31807861328124
2025-03-11,87.3551025390625,139.7681640625
2025-03-12,87.20010375976562,139.520166015625
2025-03-13,87.3405990600586,139.74495849609374
2025-03-14,86.9220962524414,139.07535400390626
2025-03-17,86.93900299072266,139.10240478515627
2025-03-18,86.91639709472656,139.0662353515625
2025-03-19,86.57610321044922,138.52176513671876
2025-03-20,86.33709716796875,138.13935546875
2025-03-21,86.33609771728516,138.13775634765625
2025-03-24,85.98699951171875,137.57919921875
2025-03-25,85.53209686279297,136.85135498046876
2025-03-26,85.59040069580078,136.94464111328125
2025-03-27,86.09539794921875,137.75263671875
2025-03-28,85.69490051269531,137.1118408203125
2025-03-31,85.53880310058594,136.8620849609375
2025-04-01,85.46810150146484,136.74896240234375
2025-04-02,85.61009979248047,136.97615966796874
2025-04-03,85.65119934082031,137.04191894531252
2025-04-04,85.28289794921875,136.45263671875
2025-04-07,85.529296875,136.846875
2025-04-08,86.0270004272461,137.64320068359376
2025-04-09,86.435302734375,138.296484375
2025-04-10,86.20929718017578,137.93487548828125
2025-04-11,86.2603988647461,138.01663818359376
2025-04-14,86.19300079345703,137.90880126953127
2025-04-15,86.0447998046875,137.67167968750002
2025-04-16,85.72669982910156,137.1627197265625
2025-04-17,85.62049865722656,136.9927978515625
2025-04-22,85.15889739990234,136.25423583984374
2025-04-23,85.2323989868164,136.37183837890626
2025-04-24,85.4999008178711,136.79984130859376
2025-04-25,85.2573013305664,136.41168212890625
2025-04-28,85.38490295410156,136.6158447265625
2025-04-29,85.1603012084961,136.25648193359376
2025-04-30,85.1707992553711,136.27327880859374
2025-05-01,84.53119659423828,135.24991455078126
2025-05-02,84.69670104980469,135.5147216796875
2025-05-05,84.52629852294922,135.24207763671876
2025-05-06,84.2208023071289,134.75328369140627
2025-05-07,84.79319763183594,135.66911621093752
2025-05-08,84.81719970703125,135.70751953125
2025-05-09,86.08219909667969,137.7315185546875
2025-05-12,85.4083023071289,136.65328369140624
2025-05-13,84.9656982421875,135.94511718750002
2025-05-14,85.060302734375,136.09648437500002
2025-05-15,85.48760223388672,136.78016357421876
2025-05-16,85.44490051269531,136.71184082031252
2025-05-19,85.50029754638672,136.80047607421875
2025-05-20,85.37210083007812,136.595361328125
2025-05-21,85.53610229492188,136.857763671875
2025-05-22,85.60030364990234,136.96048583984376
2025-05-23,85.97489929199219,137.5598388671875
2025-05-26,85.19930267333984,136.31888427734376
2025-05-27,85.158203125,136.253125
2025-05-28,85.3604965209961,136.57679443359376
2025-05-29,85.38590240478516,136.61744384765626
2025-05-30,85.36129760742188,136.578076171875
2025-06-02,85.52429962158203,136.83887939453126
2025-06-03,85.36370086669922,136.58192138671876
2025-06-04,85.70880126953125,137.13408203125002
2025-06-05,85.9041976928711,137.44671630859375
2025-06-06,85.87750244140625,137.40400390625
2025-06-09,85.7853012084961,137.25648193359376
2025-06-10,85.75599670410156,137.2095947265625
2025-06-11,85.65280151367188,137.04448242187502
2025-06-12,85.46980285644531,136.7516845703125
2025-06-13,85.68840026855469,137.1014404296875
2025-06-16,86.24919891357422,137.99871826171875
2025-06-17,86.10420227050781,137.7667236328125
2025-06-18,86.36270141601562,138.180322265625
2025-06-19,86.61360168457031,138.5817626953125
2025-06-20,86.58380126953125,138.53408203125
2025-06-23,86.5802993774414,138.52847900390626
2025-06-24,86.23300170898438,137.972802734375
2025-06-25,85.90480041503906,137.44768066406252
2025-06-26,86.006103515625,137.609765625
2025-06-27,85.66639709472656,137.0662353515625
2025-06-30,85.4552993774414,136.72847900390624
2025-07-01,85.71399688720703,137.14239501953125
2025-07-02,85.6427993774414,137.02847900390626
2025-07-03,85.69409942626953,137.11055908203124
2025-07-04,85.31909942626953,136.51055908203125
2025-07-07,85.49629974365234,136.79407958984376
2025-07-08,85.89199829101562,137.427197265625
2025-07-09,85.7073974609375,137.1318359375
2025-07-10,85.70850372314453,137.13360595703125
