date_ad,index_value,absolute_change,percentage_change,calendar_gap_days,is_long_gap,log_return,log_return_pct,rv_30d_annualized_pct,garch_11_daily_pct,garch_11_annualized_pct,egarch_11_daily_pct,egarch_11_annualized_pct,gjr_garch_11_daily_pct,gjr_garch_11_annualized_pct,hv_10d_daily_pct,hv_10d_annualized_pct,hv_30d_daily_pct,hv_30d_annualized_pct,hv_60d_daily_pct,hv_60d_annualized_pct,benchmark_vov_30d,stvv_historical,emvv_adapted,mivv_adapted_garch,mivv_adapted_egarch
2024-05-19,2064.45,45.69,2.26,3.0,False,0.0223803855745817,2.238038557458178,12.693382931322006,0.9439906809104948,14.985387489910185,0.9364448621068834,14.86560132995392,0.9148415101115482,14.522658748763632,0.923221790764605,14.655691579913118,0.7996079650569013,12.693382931321917,1.2177192526276879,19.33069385488979,0.1652546247571892,1.0270774819368134,0.008849914001381742,0.0047024144950176365,0.009105456310062883
2024-05-20,2092.0,27.54,1.33,1.0,False,0.0132566990911623,1.3256699091162378,13.139155183229065,1.2973890581093592,20.59541280872215,1.2837780099480764,20.379344117616085,1.1968318669588458,18.99911688678149,0.8469897514257338,13.445545471757443,0.8276889774359326,13.139155183228976,1.2292755723288455,19.51414474289231,0.15738816659277252,1.0586386381710495,0.008942506151989988,0.008061050326041768,0.012347292490016436
2024-05-21,2115.94,23.94,1.14,1.0,False,0.0113786120038311,1.1378612003831168,13.438702092422874,1.3012894120301854,20.65732900772,1.3402078536237023,21.275140114943827,1.2003133593774813,19.054383865567885,0.8349425727065766,13.254302438412404,0.8465586590484292,13.43870209242278,1.2341189337834375,19.591030722402987,0.14832816616777894,1.0543019059380578,0.008994910574191984,0.007933906430429764,0.012228365362295986
2024-05-22,2131.49,15.54,0.73,1.0,False,0.0073221074738297,0.7322107473829716,13.49394169719159,1.2719980573271576,20.192343167069637,1.3484078654215454,21.40531126673316,1.1763449271365471,18.6738967994142,0.7904741079732802,12.548387445197514,0.8500384270660368,13.493941697191497,1.22393843223147,19.42942027043251,0.13885068375324208,1.0386463868019253,0.009012072965552372,0.007818513650355756,0.01185417774920894
2024-05-26,2109.34,-22.14,-1.03,4.0,False,-0.0104461633318309,-1.0446163331830949,13.940650545673297,1.194294526311774,18.95883785271985,1.2825275618083898,20.35949386878612,1.1122035592040025,17.655684149608163,0.9820980348008805,15.590322979010326,0.8781784394835281,13.940650545673206,1.2323338533695773,19.56269344933103,0.12820313608150255,1.0237124614402187,0.00909060784851296,0.007909862517622433,0.011783315567070508
2024-05-27,2113.27,3.93,0.18,1.0,False,0.0018614085291965,0.1861408529196554,13.641877963287229,1.1904147399849434,18.897248154154667,1.296939565224859,20.588277330391264,1.1483988255534037,18.230266189997725,0.9922974648710172,15.75223391189138,0.859357535875002,13.641877963287135,1.231417596852003,19.548148328035165,0.11611018332295778,1.0321800531356398,0.009064004092069585,0.00783323231700904,0.01155958702020138
2024-05-29,2089.42,-23.81,-1.12,2.0,False,-0.0113499953762758,-1.1349995376275823,14.093440217351352,1.090891277168835,17.31736216079023,1.1506987397091124,18.266776195354534,1.0589830214220308,16.81083430393488,1.120228672029166,17.78307886627987,0.8878032841063699,14.093440217351265,1.2330856000147379,19.574627057363163,0.10339030441344127,1.0318324075928396,0.009149394782978942,0.007738354500857952,0.011310562305688686
2024-05-30,2069.53,-19.89,-0.95,1.0,False,-0.0095649871447127,-0.9564987144712706,14.309027783601284,1.1296801609050593,17.93311660078931,1.2122793412764223,19.244337939351677,1.1296960438086705,17.933368734067628,1.1415998190468315,18.122335307725525,0.9013840242505362,14.309027783601199,1.2265303855152345,19.470566253224938,0.09058319363711709,1.023776596455475,0.009185177137513196,0.007701870408979018,0.011334880593250697
2024-06-02,2083.04,13.51,0.65,3.0,False,0.0065068368102354,0.6506836810235418,14.396187373505262,1.1262812813032457,17.879161059813413,1.2263692536467483,19.468008364111128,1.1434766387082655,18.15212889620475,1.1226848434411647,17.822069378680837,0.9068745623281628,14.396187373505182,1.2263838530474656,19.46824012241266,0.07714258149854557,1.0071789654685648,0.0091962858500001,0.007698160993950324,0.011334503318593765
2024-06-03,2079.07,-3.97,-0.19,1.0,False,-0.0019076868242267,-0.1907686824226756,14.152670860279716,1.0683811385337747,16.960024787954488,1.1728174722674347,18.617900189346148,1.078569810617008,17.12176494308782,1.1313362617364,17.95940638646396,0.8915344638964394,14.15267086027963,1.2257491446952142,19.458164439681983,0.06255241654432131,1.0266226663206819,0.009180638913869566,0.007724865186983436,0.01113369895361405
